Element Label,X1_IP0,X2_IP0,X3_IP0,S11_IP0,S22_IP0,S33_IP0,S12_IP0,S13_IP0,S23_IP0,X1_IP1,X2_IP1,X3_IP1,S11_IP1,S22_IP1,S33_IP1,S12_IP1,S13_IP1,S23_IP1,X1_IP2,X2_IP2,X3_IP2,S11_IP2,S22_IP2,S33_IP2,S12_IP2,S13_IP2,S23_IP2,X1_IP3,X2_IP3,X3_IP3,S11_IP3,S22_IP3,S33_IP3,S12_IP3,S13_IP3,S23_IP3,X1_IP4,X2_IP4,X3_IP4,S11_IP4,S22_IP4,S33_IP4,S12_IP4,S13_IP4,S23_IP4,X1_IP5,X2_IP5,X3_IP5,S11_IP5,S22_IP5,S33_IP5,S12_IP5,S13_IP5,S23_IP5,X1_IP6,X2_IP6,X3_IP6,S11_IP6,S22_IP6,S33_IP6,S12_IP6,S13_IP6,S23_IP6,X1_IP7,X2_IP7,X3_IP7,S11_IP7,S22_IP7,S33_IP7,S12_IP7,S13_IP7,S23_IP7,Instance
1501.0,0.04890163615345955,7.953336715698242,1.6929206848144531,-3.1973769664764404,6.113658428192139,-43.262420654296875,7.039850234985352,-12.767804145812988,-3.1062276363372803,-0.19797249138355255,7.9779181480407715,1.6603471040725708,-11.683768272399902,11.788222312927246,-26.313783645629883,-6.31357479095459,18.279722213745117,-0.6846503019332886,-0.0408785380423069,7.941181182861328,1.4563446044921875,-31.92646026611328,-19.242446899414062,-96.90033721923828,3.556607961654663,5.607914447784424,8.058805465698242,-0.04087759926915169,7.795322895050049,1.602116346359253,-4.007650852203369,-0.09907754510641098,-3.318777561187744,0.5071555972099304,1.4243078231811523,18.208986282348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1512.0,-6.761617660522461,7.2063517570495605,1.8708529472351074,0.6278468370437622,1.8068598508834839,4.627603054046631,0.5693832635879517,0.5965890288352966,2.060896396636963,-6.519567489624023,7.426352024078369,1.8708534240722656,4.438086986541748,0.7589214444160461,8.150552749633789,1.6006442308425903,-2.216937780380249,-2.803518772125244,-6.488491058349609,7.203033447265625,1.7851026058197021,-0.31495019793510437,-0.7745749354362488,1.9967232942581177,1.5154577493667603,0.8931879997253418,-0.8749053478240967,-6.761606693267822,7.2063422203063965,1.5791828632354736,0.10908012837171555,-2.178680181503296,-0.91044020652771,-0.17591141164302826,0.6173516511917114,2.1851813793182373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1525.0,-7.811393737792969,5.69224739074707,2.430704116821289,0.982871413230896,-1.1920616626739502,2.4157400131225586,2.4612629413604736,3.335845947265625,-3.0580697059631348,-7.890581130981445,5.931519985198975,2.626789093017578,-5.412537574768066,-4.865150451660156,-12.736638069152832,0.20803514122962952,4.080016136169434,-1.6371268033981323,-7.890590667724609,5.931526184082031,2.3351283073425293,-1.3140826225280762,1.5852150917053223,-4.192986488342285,0.509122908115387,1.8777087926864624,1.9438129663467407,-8.082107543945312,5.6663665771484375,2.335127353668213,4.027320384979248,2.0841064453125,7.628591537475586,-0.2017713487148285,-2.7597715854644775,-0.9952317476272583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1528.0,-7.275681018829346,5.745173454284668,2.3079445362091064,-4.099678993225098,-1.150172233581543,-2.8373615741729736,-0.928339421749115,4.116913318634033,-1.232492208480835,-7.352629661560059,5.982858657836914,2.2123594284057617,0.8594004511833191,2.0092039108276367,3.605186700820923,0.8976382613182068,-0.5679207444190979,-0.5579909682273865,-7.065214157104492,5.9515180587768555,2.338008403778076,-5.727418899536133,-4.697685718536377,-14.689562797546387,2.736845016479492,6.442491054534912,-5.556669235229492,-6.949927806854248,5.8367180824279785,2.17620587348938,-9.948646545410156,-7.321311950683594,-20.071027755737305,1.307190179824829,8.449508666992188,-4.592948913574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1535.0,-0.566311776638031,9.56774616241455,2.193713665008545,-1.5008656978607178,1.5913070440292358,-7.348592281341553,-0.954592764377594,-0.017639484256505966,-1.66618812084198,-0.5400492548942566,9.54744815826416,2.0034568309783936,-4.062588214874268,-5.126615047454834,-12.11120319366455,-0.21025016903877258,0.02051280438899994,-1.7858320474624634,-0.7196453213691711,9.73729419708252,2.0992298126220703,3.317453622817993,0.14333434402942657,8.36993408203125,0.8139205574989319,2.1362991333007812,-0.3369613289833069,-0.3930812180042267,9.755633354187012,2.099228858947754,3.0541601181030273,1.4755628108978271,7.077913761138916,-1.2091950178146362,-1.9913859367370605,-0.05320819094777107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1556.0,-2.3332371711730957,8.786491394042969,2.250580072402954,-4.87439489364624,-3.902392864227295,-10.630220413208008,-1.8657430410385132,-4.179844856262207,-7.899955749511719,-2.344325065612793,9.171680450439453,2.172755241394043,-1.0467528104782104,-0.675309956073761,2.0197229385375977,-0.14706313610076904,-0.3075597882270813,-2.2050089836120605,-2.4192638397216797,8.810707092285156,2.065800666809082,-1.7598824501037598,-12.127745628356934,-25.239580154418945,-0.9909877181053162,-3.6681320667266846,-9.899162292480469,-2.476652145385742,8.966419219970703,2.3217291831970215,0.3856446146965027,-5.895903587341309,-13.35645866394043,0.8588190078735352,6.120914459228516,-7.637557029724121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1562.0,-0.7860139012336731,8.39712905883789,2.4627397060394287,-4.828197002410889,-1.1397244930267334,-17.207616806030273,0.7424466609954834,1.8176748752593994,-7.339945316314697,-0.963150143623352,8.324320793151855,2.6512715816497803,-16.441234588623047,-14.643892288208008,-42.975215911865234,-1.1969289779663086,2.409708261489868,-11.313600540161133,-1.0774978399276733,8.406681060791016,2.2983834743499756,0.07041190564632416,8.748064041137695,-13.578566551208496,-5.417016506195068,-8.657746315002441,5.143887996673584,-1.0755451917648315,8.240615844726562,2.4536471366882324,-7.931078910827637,-0.8880985379219055,-24.25651741027832,-1.5391908884048462,-0.12371603399515152,-12.194925308227539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1564.0,-0.9856361150741577,9.138898849487305,2.479094982147217,-1.9627275466918945,-4.221032619476318,-4.769099235534668,-0.775094211101532,0.5782602429389954,-2.0063531398773193,-1.2908614873886108,9.074671745300293,2.528472900390625,-1.815845251083374,-6.642228603363037,-4.471534729003906,1.5509040355682373,0.16605238616466522,-7.162415981292725,-1.1987351179122925,8.90499210357666,2.323373317718506,-5.34229850769043,-11.733931541442871,-19.807830810546875,-1.8765621185302734,0.7498952150344849,-19.771732330322266,-1.1115995645523071,9.06415843963623,2.676271438598633,-4.886877059936523,0.9776053428649902,-18.32898712158203,-2.0679218769073486,-2.203519821166992,-3.293306827545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1571.0,-2.617128372192383,8.9906587600708,2.0185413360595703,-4.332942485809326,-8.440092086791992,-13.987029075622559,0.9486478567123413,3.242253541946411,-9.867146492004395,-2.6745171546936035,9.14637565612793,2.2744786739349365,-2.062714099884033,-2.359968423843384,-11.960692405700684,-1.1758266687393188,2.1948726177215576,-7.504485130310059,-2.542952299118042,9.354281425476074,2.1255056858062744,5.3979363441467285,1.115939974784851,6.988256454467773,-1.1296076774597168,0.7714848518371582,0.35334765911102295,-2.857250928878784,9.263733863830566,2.12550687789917,5.039270401000977,2.70243501663208,7.875955581665039,2.541623830795288,-2.2328810691833496,0.3889457583427429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1573.0,-2.5361104011535645,8.988679885864258,1.2771284580230713,2.1571600437164307,6.350131034851074,1.0703117847442627,-1.9944493770599365,-2.6736297607421875,2.1023128032684326,-2.2532451152801514,9.070176124572754,1.2771320343017578,0.14923563599586487,-0.04399637505412102,-4.332900047302246,2.077268123626709,6.3009138107299805,-1.5288615226745605,-2.3181471824645996,9.354530334472656,1.2771068811416626,-0.43621528148651123,0.967429518699646,2.428999662399292,1.6157455444335938,-0.4081652760505676,-0.21365764737129211,-2.318150758743286,9.354548454284668,1.5687708854675293,-0.3591170310974121,-1.1529990434646606,-5.436766624450684,0.1403290331363678,0.9572328329086304,-1.548852801322937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1581.0,-7.701889991760254,5.276236057281494,1.420936107635498,-0.8455124497413635,1.2369459867477417,-1.4894497394561768,-0.6792363524436951,-1.3408591747283936,0.9534590840339661,-8.016114234924316,5.347807884216309,1.221250057220459,-0.22416430711746216,0.7150560617446899,0.19380511343479156,1.0673104524612427,3.0689728260040283,1.1563762426376343,-7.826844215393066,5.614559173583984,1.2212512493133545,1.8544079065322876,-0.6740224957466125,3.53440523147583,-1.1753511428833008,-2.858853816986084,-1.7412112951278687,-7.766908168792725,5.191037654876709,1.221268653869629,-2.12874436378479,-1.5424193143844604,-8.451207160949707,-0.17927728593349457,-0.7119976878166199,0.21272945404052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1582.0,-6.3768310546875,6.866115093231201,2.8525304794311523,-8.905033111572266,-8.504460334777832,-19.07429313659668,0.8891195058822632,5.353074073791504,-4.612793445587158,-6.199064254760742,6.967180252075195,3.0065128803253174,-2.4040353298187256,-3.9383292198181152,-7.178612232208252,0.22131508588790894,1.285802960395813,-7.463400840759277,-6.594490051269531,6.939260959625244,3.006512403488159,-3.2315876483917236,-3.2503061294555664,-2.9078872203826904,1.2268017530441284,6.719473361968994,-7.3598713874816895,-6.422624111175537,6.76739501953125,3.0065131187438965,-3.874544382095337,-2.017756938934326,-11.134361267089844,-0.7788395881652832,3.930518627166748,2.19787335395813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1586.0,-0.613222062587738,9.47272777557373,1.4148430824279785,-0.16260361671447754,-0.6735908389091492,-2.0840296745300293,-1.3102118968963623,-2.4199366569519043,0.2745020091533661,-0.760008692741394,9.369986534118652,1.21896493434906,-3.0803325176239014,-3.2212512493133545,-10.804726600646973,0.39161455631256104,0.09909071773290634,-2.0442469120025635,-0.7928189039230347,9.662566184997559,1.2189490795135498,1.640166163444519,-1.2987695932388306,3.1200010776519775,0.49820926785469055,1.5630512237548828,0.01688458025455475,-0.46625426411628723,9.680904388427734,1.218945860862732,4.134782791137695,4.206366539001465,6.901618480682373,-0.9007914066314697,-2.5633931159973145,3.324678659439087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1609.0,-2.840571641921997,7.825631141662598,2.610816240310669,-6.1616668701171875,-0.5189164280891418,-30.628799438476562,-3.3936328887939453,1.6564326286315918,-0.8508700132369995,-2.819619655609131,7.654844760894775,2.625311851501465,-6.614417552947998,-2.7340972423553467,-29.585403442382812,-2.732753276824951,-0.026457658037543297,-10.607478141784668,-2.5826780796051025,7.744454860687256,2.620243549346924,-3.8211276531219482,3.364779233932495,-32.04713439941406,-1.6819230318069458,6.685105800628662,-3.6646668910980225,-2.749290704727173,7.785614013671875,2.7893383502960205,-13.765320777893066,-11.0532865524292,-43.83046340942383,-1.2626632452011108,2.191943883895874,-4.926008224487305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1621.0,-6.254611968994141,5.700298309326172,1.5107413530349731,-32.81830978393555,-40.474544525146484,-106.98246765136719,-2.8972034454345703,14.930660247802734,-9.799223899841309,-6.028501510620117,5.679312705993652,1.2554327249526978,-33.3989372253418,-41.76543045043945,-5.072540760040283,1.681642770767212,97.18579864501953,5.476808071136475,-6.2028422355651855,5.484203338623047,1.255335807800293,2.9962611198425293,-6.631641864776611,-9.010834693908691,2.7088446617126465,-19.455890655517578,-1.9451756477355957,-6.233092784881592,5.884063720703125,1.2552604675292969,5.765894889831543,5.053096294403076,36.73500061035156,3.0017874240875244,0.5865737199783325,-13.308095932006836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1624.0,-3.0495383739471436,9.103341102600098,2.5808231830596924,-1.649261474609375,-2.0184717178344727,0.7046395540237427,3.531802177429199,2.9738361835479736,-4.630973815917969,-3.231510639190674,9.218060493469238,2.4318594932556152,0.02562115527689457,1.29084050655365,-7.973407745361328,-0.8405333161354065,1.1206156015396118,1.5025198459625244,-3.296046495437622,8.969073295593262,2.53778076171875,-0.6131770014762878,-4.991729736328125,0.4133274555206299,1.4440796375274658,-0.12987591326236725,-7.032817840576172,-3.2315027713775635,9.218043327331543,2.723515748977661,-5.542457580566406,-5.592096328735352,-15.742915153503418,0.4218752980232239,3.8906521797180176,-5.397118091583252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1665.0,-4.414680004119873,7.091212749481201,1.8047800064086914,-6.310884952545166,-13.252962112426758,-29.393983840942383,-12.26081657409668,-3.7382664680480957,-21.965892791748047,-4.6424431800842285,7.093772888183594,1.922032117843628,-5.723033428192139,9.483657836914062,-35.603973388671875,-2.9624392986297607,10.424909591674805,0.03363598510622978,-4.769674301147461,7.290318012237549,1.8034465312957764,5.33596134185791,-4.410867691040039,21.83350944519043,-0.6268418431282043,6.39835262298584,-11.724459648132324,-4.4839324951171875,7.022119045257568,1.5800690650939941,-17.86282730102539,-22.021957397460938,-79.55506134033203,-0.9562855958938599,0.08453865349292755,-46.78496551513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1673.0,-6.4982452392578125,5.691665172576904,1.5106903314590454,-6.541670799255371,5.80527925491333,-11.982172012329102,-2.794928789138794,4.678214073181152,-8.400161743164062,-6.476738452911377,5.875435829162598,1.2551974058151245,16.669649124145508,8.184978485107422,6.0976338386535645,-3.4954116344451904,-10.924107551574707,5.049687385559082,-6.444845676422119,5.474078178405762,1.2552670240402222,-8.729460716247559,-3.7233104705810547,-24.874919891357422,-0.20917163789272308,13.31662654876709,-14.731313705444336,-6.672885417938232,5.655934810638428,1.2551918029785156,5.208510398864746,19.539886474609375,20.099166870117188,-4.016544818878174,0.6505013108253479,8.323321342468262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1674.0,-6.2704010009765625,5.043564319610596,2.292525053024292,0.2521589696407318,-2.691336154937744,-19.70111656188965,-5.7747650146484375,2.4603848457336426,-5.214066505432129,-6.454391956329346,4.806149482727051,2.142000198364258,-3.1289703845977783,-3.7441365718841553,-49.90401077270508,-5.93196964263916,3.2269554138183594,-7.8705668449401855,-6.220441818237305,4.843669891357422,2.284721612930298,-0.5078234076499939,-0.027091434225440025,-32.81425094604492,-6.186775207519531,-1.0340725183486938,-2.054541826248169,-6.524098873138428,4.957193851470947,2.311915636062622,-0.9502366185188293,-5.380953311920166,-35.146339416503906,-3.526122808456421,5.854658603668213,-6.912894248962402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1675.0,-5.129459381103516,5.954333305358887,1.9303395748138428,-0.7275241613388062,9.330097198486328,-5.416330337524414,-9.780928611755371,-5.894503116607666,8.81669807434082,-4.918566703796387,5.838497638702393,1.8901865482330322,-11.697525978088379,-13.936280250549316,-44.85856628417969,-11.421703338623047,5.1253204345703125,0.11334801465272903,-4.9185686111450195,5.838500499725342,2.1089024543762207,-2.606959342956543,-15.85555648803711,-45.26902770996094,-4.003788471221924,1.7671581506729126,-6.896876335144043,-5.102850437164307,5.676584243774414,2.108898401260376,-6.111730098724365,2.409458637237549,-14.275253295898438,-11.07992172241211,-0.26826855540275574,4.973570346832275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1676.0,-5.960758686065674,5.2010321617126465,2.76104736328125,-12.977340698242188,-12.402207374572754,-47.45185089111328,-3.2510528564453125,2.2565531730651855,-0.9255903959274292,-5.74888801574707,5.185432434082031,2.971951484680176,-10.020938873291016,-8.755014419555664,-31.02979278564453,-0.0862760916352272,-3.313101053237915,-1.2332346439361572,-6.100839614868164,5.152688980102539,2.9719491004943848,-9.666089057922363,-7.928503513336182,-27.453506469726562,-1.3131338357925415,4.0220184326171875,-2.3141210079193115,-5.912348747253418,5.0025200843811035,2.971950054168701,-7.17683219909668,-9.7206392288208,-19.2138671875,-1.0508828163146973,-1.7682865858078003,7.054037094116211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1680.0,-7.033953666687012,5.170195579528809,2.7922024726867676,-8.320703506469727,-8.371159553527832,-27.38360595703125,-1.1009085178375244,4.811408519744873,-2.821464776992798,-6.920333385467529,5.208219051361084,2.9837214946746826,-4.8164849281311035,-5.430085182189941,-19.065135955810547,-1.3084816932678223,1.8007290363311768,-1.071458101272583,-7.110362529754639,5.359762191772461,2.983720541000366,-3.5960865020751953,-4.711778163909912,-7.13827657699585,0.9559385776519775,6.090119361877441,-8.013277053833008,-7.283860683441162,5.115240097045898,2.983720302581787,-4.593014717102051,-2.900730609893799,-10.915071487426758,-0.4774603545665741,7.278802394866943,-1.1175545454025269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1685.0,-2.1014180183410645,8.025918960571289,1.7043752670288086,-11.512937545776367,15.44699478149414,-57.4036865234375,-12.639715194702148,6.441652297973633,-16.361642837524414,-2.1334829330444336,8.255399703979492,1.6698907613754272,-2.6187758445739746,-7.612359523773193,23.420063018798828,2.5710930824279785,9.189184188842773,-28.763744354248047,-1.7960071563720703,8.27044677734375,1.7156195640563965,-0.38253694772720337,-9.226485252380371,-34.94137954711914,-2.7477173805236816,-6.896116733551025,-22.514822006225586,-1.9287383556365967,8.047661781311035,1.4853483438491821,-43.53034973144531,-31.13768196105957,-107.1589126586914,-4.25045919418335,11.626569747924805,-39.25345993041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1687.0,-5.651544570922852,5.560331344604492,1.828721046447754,-2.7534892559051514,8.268418312072754,-66.20465850830078,-6.998549461364746,-0.3866541385650635,-1.937933087348938,-5.982416152954102,5.685932159423828,1.9383156299591064,3.5331602096557617,2.249749183654785,-30.4158878326416,-5.183507919311523,2.2692553997039795,-3.974555492401123,-5.8649725914001465,5.577324867248535,2.055220127105713,-4.755227088928223,-10.728201866149902,-54.045284271240234,-7.585739612579346,1.240005373954773,-6.160316467285156,-5.680909156799316,5.841176986694336,1.8688549995422363,7.102678298950195,10.896073341369629,-23.240020751953125,-8.133480072021484,5.955869674682617,1.4528923034667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1688.0,-6.0670905113220215,5.512721061706543,1.5998077392578125,-31.58078956604004,-2.3058087825775146,-78.83506774902344,-7.326851844787598,38.29401779174805,-32.565555572509766,-5.737020969390869,5.387845993041992,1.4912753105163574,4.980571746826172,-14.612771987915039,-77.79424285888672,-8.736445426940918,-27.262441635131836,30.873857498168945,-6.01612663269043,5.297345161437988,1.3454493284225464,-5.0601091384887695,-21.228193283081055,12.018274307250977,-4.639476776123047,-8.873347282409668,5.412773609161377,-5.841001510620117,5.491760730743408,1.3444805145263672,-69.53597259521484,1.239932894706726,-165.37124633789062,-18.979570388793945,7.815723896026611,26.858840942382812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1689.0,-5.753991603851318,7.071520805358887,2.487579822540283,-1.6956106424331665,-4.417573928833008,-4.4688825607299805,0.41770780086517334,1.9278656244277954,-6.042811870574951,-5.576229095458984,7.172589302062988,2.64156436920166,-8.998458862304688,-7.629645347595215,-21.923912048339844,1.3974273204803467,4.104330539703369,-6.4715752601623535,-5.309178352355957,7.129626750946045,2.4003119468688965,-4.258917808532715,-5.98875617980957,-8.23586654663086,1.6895372867584229,8.165889739990234,-10.566349983215332,-5.436405181884766,7.326168060302734,2.2817559242248535,-3.8926594257354736,-0.7709891200065613,-6.573253631591797,0.9279398322105408,1.395754098892212,4.241170406341553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1692.0,-1.6200964450836182,9.395100593566895,2.2752063274383545,-1.969629168510437,-1.4991039037704468,-9.844974517822266,-1.088265299797058,0.9100520610809326,-3.47922420501709,-1.4685118198394775,9.628838539123535,2.131345748901367,4.768162250518799,0.217027485370636,6.494208335876465,-1.2013019323349,-0.8959129452705383,-1.0649142265319824,-1.5670784711837769,9.397821426391602,2.039095401763916,-1.9222023487091064,-2.9575142860412598,-9.37391185760498,-0.6054937243461609,0.8927938938140869,-2.89168119430542,-1.7909709215164185,9.574052810668945,2.131348133087158,4.309405326843262,2.063652753829956,9.041777610778809,0.7710526585578918,-0.42847347259521484,1.2559229135513306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1695.0,-4.368588447570801,7.374964714050293,2.2214624881744385,-5.4144062995910645,-4.256310939788818,-19.706777572631836,-1.8966857194900513,0.09459391236305237,-11.464184761047363,-4.598872184753418,7.227064609527588,2.1643471717834473,-1.3409123420715332,-1.6406145095825195,-16.50408363342285,-3.7255637645721436,4.6251912117004395,-3.12190318107605,-4.726101398468018,7.423610210418701,2.0457844734191895,-0.666922926902771,-5.699446678161621,-4.571117877960205,0.488915354013443,2.330519437789917,-7.745058536529541,-4.3711113929748535,7.224507808685303,2.0470871925354004,-5.883728981018066,-2.656660556793213,-33.46930694580078,-5.299429416656494,3.685577154159546,-12.368618965148926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
