Element Label,X1,X2,X3,S11,S22,S33,S12,S13,S23
8407.0,6.475003242492676,7.476927757263184,0.7454929351806641,-97.7247314453125,-101.97865295410156,3.1803407669067383,-4.070138454437256,2.347435235977173,3.2698824405670166
8408.0,6.473266124725342,8.512977600097656,0.71396404504776,-74.3627700805664,-86.20182800292969,-0.9741702675819397,-19.751802444458008,3.4495203495025635,6.821986675262451
8409.0,6.472736358642578,9.588263511657715,0.6920012831687927,-58.932491302490234,-69.33733367919922,-0.3602311909198761,-14.338698387145996,2.6973605155944824,3.5510733127593994
8410.0,6.472395896911621,10.703125953674316,0.6755809187889099,-47.538307189941406,-52.736244201660156,0.1645541936159134,-3.969372034072876,1.9787923097610474,3.993342876434326
8411.0,6.472282886505127,11.858969688415527,0.6632418036460876,-40.365604400634766,-38.669307708740234,-0.5488719344139099,-1.1940027475357056,0.958295464515686,2.3396761417388916
8412.0,6.47224760055542,13.057206153869629,0.6541419625282288,-33.423099517822266,-30.630870819091797,0.10879504680633545,1.997849464416504,0.5105594992637634,1.146597981452942
8413.0,6.472286701202393,14.299309730529785,0.6478061079978943,-30.67083740234375,-25.01986312866211,0.11563538759946823,2.975069284439087,0.12318093329668045,0.9386905431747437
8414.0,6.472358226776123,15.586862564086914,0.6441139578819275,-27.657331466674805,-20.255353927612305,-0.18036115169525146,3.371849298477173,0.22216463088989258,0.7455286383628845
8415.0,6.472443580627441,16.9215087890625,0.6429541707038879,-24.97767448425293,-15.952857971191406,0.12022817879915237,3.660787343978882,0.04423851519823074,0.4618379473686218
8416.0,6.472541809082031,18.30495262145996,0.6442179679870605,-22.434864044189453,-12.352689743041992,-0.13119779527187347,3.695451498031616,0.0722384825348854,0.4410967230796814
8417.0,6.472644805908203,19.73896598815918,0.6477866172790527,-19.9246768951416,-8.944201469421387,0.05547281727194786,3.794151544570923,0.011100823059678078,0.37260115146636963
8418.0,6.47275447845459,21.225387573242188,0.6535348296165466,-17.800519943237305,-6.144473075866699,-0.0430825911462307,3.7796788215637207,0.17962509393692017,0.4664514362812042
8419.0,6.472862243652344,22.766132354736328,0.6613172888755798,-15.742348670959473,-3.275148630142212,-0.1791539043188095,3.6682324409484863,0.11044807732105255,0.40348249673843384
8420.0,6.472969055175781,24.363176345825195,0.6709747910499573,-13.456846237182617,-0.5840516090393066,0.2089056670665741,3.58072829246521,0.02957930788397789,0.43097373843193054
8421.0,6.473075866699219,26.018571853637695,0.682338297367096,-11.567052841186523,1.7169923782348633,-0.16061855852603912,3.4306752681732178,0.02153291553258896,0.2552950084209442
8422.0,6.473182201385498,27.734453201293945,0.6952221393585205,-9.418980598449707,4.315556049346924,0.33572918176651,3.343986749649048,0.03329332172870636,0.4259057641029358
8423.0,6.473288536071777,29.513032913208008,0.7094005346298218,-7.848776817321777,6.374794006347656,-0.18463754653930664,3.142423152923584,0.12987728416919708,0.295217365026474
8424.0,6.473395347595215,31.356599807739258,0.7246261835098267,-5.8244123458862305,8.712981224060059,0.24933978915214539,3.058032512664795,0.09166845679283142,0.510580837726593
8425.0,6.473502159118652,33.26752853393555,0.7406052947044373,-4.127858638763428,10.824771881103516,-0.2859203517436981,2.7995071411132812,-0.04710010439157486,0.23958709836006165
8426.0,6.473605632781982,35.248287200927734,0.7569924592971802,-1.8868447542190552,13.42362117767334,0.5771941542625427,2.6788530349731445,0.002291496843099594,0.5881502628326416
8427.0,6.47371244430542,37.30143737792969,0.7733572721481323,-0.4759802222251892,15.655770301818848,-0.5835022926330566,2.4480159282684326,0.02660222537815571,0.17835985124111176
8428.0,6.473813056945801,39.42962646484375,0.7891970872879028,1.956973910331726,18.44317054748535,0.7407642602920532,2.1790897846221924,-0.006478794850409031,0.6161240935325623
8429.0,6.473914623260498,41.635616302490234,0.8038662672042847,3.4239957332611084,21.353012084960938,-0.7689247727394104,1.9923380613327026,-0.053536590188741684,0.18254011869430542
8430.0,6.474013805389404,43.92225646972656,0.8165823221206665,6.08577823638916,24.87757110595703,0.8771743178367615,1.68941330909729,-0.06831993907690048,0.7120361328125
8431.0,6.4741058349609375,46.29251480102539,0.826326310634613,7.788883686065674,28.775081634521484,-0.8545078039169312,1.3497475385665894,-0.009023292921483517,0.09735916554927826
8432.0,6.474196434020996,48.74946594238281,0.8318151831626892,10.849916458129883,33.22470474243164,1.0469447374343872,1.0466638803482056,0.0010583038674667478,0.6406498551368713
8609.0,7.481315612792969,5.511608600616455,0.781747579574585,-104.07141876220703,-99.3502197265625,2.458282232284546,-3.0886144638061523,3.67378830909729,5.266266345977783
8610.0,7.476905345916748,6.475003242492676,0.7455329298973083,-102.24635314941406,-97.97595977783203,3.068366765975952,-3.6403353214263916,3.188477039337158,2.1062746047973633
8611.0,7.4749979972839355,7.475001811981201,0.7178192734718323,-84.88262176513672,-84.7906494140625,1.1645020246505737,-19.03496551513672,6.615321636199951,6.483234882354736
8612.0,7.474364280700684,8.512429237365723,0.6969492435455322,-64.87798309326172,-68.17314910888672,-2.949500799179077,-13.19748592376709,2.40704607963562,3.1533377170562744
8613.0,7.474009990692139,9.588006019592285,0.680584192276001,-57.41397476196289,-59.83553695678711,1.5207995176315308,-9.065860748291016,3.2604613304138184,4.13926362991333
8614.0,7.47381591796875,10.703033447265625,0.6676949858665466,-44.20486831665039,-46.36874008178711,-1.3596926927566528,-2.048276662826538,1.6223690509796143,3.188141107559204
8615.0,7.473758697509766,11.858969688415527,0.6577568650245667,-37.538692474365234,-34.83079147338867,0.40642499923706055,1.7118275165557861,0.9411830306053162,1.387040376663208
8616.0,7.473781108856201,13.0572509765625,0.6503374576568604,-33.34775161743164,-29.686403274536133,-0.7083109617233276,2.5956881046295166,0.3148590326309204,0.9872321486473083
8617.0,7.473842144012451,14.299376487731934,0.6453089714050293,-29.509540557861328,-24.165653228759766,0.5549359917640686,3.9088990688323975,0.4581180214881897,0.9629167914390564
8618.0,7.473934650421143,15.586936950683594,0.6426381468772888,-27.08053207397461,-19.78034019470215,-0.5241476893424988,4.049557209014893,0.1596268266439438,0.6828275918960571
8619.0,7.47404146194458,16.921585083007812,0.642274796962738,-24.102336883544922,-15.577521324157715,0.32244279980659485,4.397605895996094,0.17457841336727142,0.5529088377952576
8620.0,7.474158763885498,18.305030822753906,0.6441447138786316,-21.765262603759766,-12.045479774475098,-0.20824918150901794,4.4365763664245605,-0.031605497002601624,0.35103940963745117
8621.0,7.4742817878723145,19.739042282104492,0.6481647491455078,-19.330488204956055,-8.84691333770752,0.019209669902920723,4.465000629425049,0.10478448122739792,0.397154301404953
8622.0,7.474407196044922,21.225465774536133,0.6542336940765381,-17.194122314453125,-5.911413192749023,-0.028162984177470207,4.382999897003174,0.03954806551337242,0.4595220685005188
8623.0,7.474532604217529,22.766206741333008,0.6622310280799866,-15.145082473754883,-3.180023193359375,-0.11139505356550217,4.243964672088623,0.0038022026419639587,0.4475850760936737
8624.0,7.474656105041504,24.363248825073242,0.6720171570777893,-13.098984718322754,-0.6040563583374023,0.12527383863925934,4.184831142425537,-0.02248857542872429,0.37687551975250244
8625.0,7.474780559539795,26.01864242553711,0.6834391355514526,-11.39186954498291,1.6231211423873901,-0.2752993404865265,3.9775032997131348,0.07300708442926407,0.300447940826416
8626.0,7.474903583526611,27.734516143798828,0.6963236331939697,-9.31319522857666,4.131419658660889,0.1759915053844452,3.83707857131958,-0.04576006531715393,0.5069413781166077
8627.0,7.475024700164795,29.513093948364258,0.7104559540748596,-7.656769752502441,6.207615852355957,-0.29300549626350403,3.601391077041626,0.0036453886423259974,0.2562805116176605
8628.0,7.475147724151611,31.356657028198242,0.7255983352661133,-5.533328533172607,8.653128623962402,0.3061735928058624,3.514829635620117,0.09389436990022659,0.4552009701728821
8629.0,7.475269794464111,33.267578125,0.7414655089378357,-4.041628360748291,10.66684627532959,-0.41652819514274597,3.2119088172912598,0.04481455683708191,0.17280317842960358
8630.0,7.475390911102295,35.24833679199219,0.7577193975448608,-1.9087591171264648,13.167937278747559,0.48007625341415405,3.0601327419281006,0.01827637292444706,0.581246554851532
8631.0,7.475510597229004,37.301483154296875,0.7739393711090088,-0.48865512013435364,15.452522277832031,-0.5887132287025452,2.801337242126465,0.015056424774229527,0.1821964681148529
